survey_area,est_year,season,n_species,numlen_adj_total,mean_len_cm,med_len_cm,min_len_cm,max_len_cm,mean_wt_kg,med_wt_kg,min_wt_kg,max_wt_kg,area_titles,bot_temp,overall_avg_btemp,bot_temp_anom,total_weight_lb
GoM,1982,Fall,35,7915.999999999991,42.307681000930245,34,4,114,0.9845333230589408,0.4013059885057061,3.735691319226485e-4,18.71017567784214,Gulf of Maine,6.6083745794070685,7.58698901219138,-0.9786144327843118,321051100.1190889
GoM,1982,Spring,30,8780.000000000016,39.89281992011557,34,4,132,0.8735800123804871,0.4013059885057061,2.960716094033669e-4,23.6651514780113,Gulf of Maine,5.625268474791142,6.624192595080466,-0.998924120289324,321051100.1190889
GoM,1983,Fall,31,11584.999999999996,33.60958686509826,27,4,124,0.5992392138225978,0.1768832358677559,3.735691319226485e-4,21.69678798344625,Gulf of Maine,7.0370769267109745,7.58698901219138,-0.5499120854804058,324817281.56114334
GoM,1983,Spring,32,7706.999999999987,31.38244612459251,29,5,135,0.522613151386451,0.17221006226224714,0.00105474702746094,25.35013326153491,Gulf of Maine,5.81736746498479,6.624192595080466,-0.8068251300956755,324817281.56114334
GoM,1984,Fall,36,6827.0000000000055,36.70781665195774,32,4,123,0.7174250691316881,0.282843388854105,3.735691319226485e-4,23.23009743459857,Gulf of Maine,7.752150464053482,7.58698901219138,0.16516145186210185,332888187.0161219
GoM,1984,Spring,31,5445.000000000012,35.959878569490954,31,6,118,0.7420949188804721,0.25661272420846065,0.00103175219881585,15.595518851467842,Gulf of Maine,6.572373585344767,6.624192595080466,-0.05181900973569853,332888187.0161219
GoM,1985,Fall,40,14546.999999999996,29.80700845118216,27,4,128,0.4068044715503481,0.15332131881452135,3.735691319226485e-4,23.96074846981564,Gulf of Maine,7.969396140438193,7.58698901219138,0.3824071282468129,261594478.1839432
GoM,1985,Spring,33,9556,37.31613645876936,33,6,117,0.7606477191013074,0.30279012791808874,0.00110393309780004,17.641156647788478,Gulf of Maine,6.5699187830013654,6.624192595080466,-0.0542738120791002,261594478.1839432
GoM,1986,Fall,39,15393.999999999976,32.770332838465556,26,4,128,0.4498387298447351,0.16051716698184074,3.735691319226485e-4,23.96074846981564,Gulf of Maine,8.0012623181177,7.58698901219138,0.4142733059263195,257476520.8265104
GoM,1986,Spring,33,10165,28.062961141170685,19,3,122,0.4914688424646784,0.04697001397038621,1.2705264994290432e-4,26.73104052711372,Gulf of Maine,6.869493492447833,6.624192595080466,0.24530089736736735,257476520.8265104
GoM,1987,Fall,34,9109,33.50675156438687,28,4,113,0.4844934375697489,0.17266816610430524,3.735691319226485e-4,13.868505239584785,Gulf of Maine,7.507331337163203,7.58698901219138,-0.07965767502817744,245696337.1722183
GoM,1987,Spring,32,7783.000000000005,32.1860493618686,28,4,136,0.5084668843841598,0.19097156624409692,3.857854553894314e-4,25.929246581947385,Gulf of Maine,6.252062685915057,6.624192595080466,-0.3721299091654089,245696337.1722183
GoM,1988,Fall,34,13243,33.602960054368346,29,4,136,0.5795966761950511,0.19242864248150457,3.735691319226485e-4,24.05841833713265,Gulf of Maine,7.7497880925810705,7.58698901219138,0.16279908038969015,241494780.76732755
GoM,1988,Spring,32,7732,30.482281427832383,27,4,110,0.5638342486898852,0.1742854300690951,3.857854553894314e-4,20.217479820055992,Gulf of Maine,6.765043658748895,6.624192595080466,0.14085106366842923,241494780.76732755
GoM,1989,Fall,35,16511.99999999991,31.52683462023893,27,3,112,0.40635140703210215,0.17266816610430524,1.548757726287886e-4,15.783595977741443,Gulf of Maine,7.435120972563022,7.58698901219138,-0.1518680396283587,212814340.74506608
GoM,1989,Spring,33,13522.000000000044,23.21621447948934,18,4,125,0.2652200151516084,0.0338688178097843,5.327770689848076e-4,20.030117670780868,Gulf of Maine,6.02373590144873,6.624192595080466,-0.6004566936317355,212814340.74506608
GoM,1990,Fall,33,22744.999999999905,42.435692362036136,30,2,119,0.7562833390224438,0.23838006735472744,1.548757726287886e-4,19.077237380629978,Gulf of Maine,7.734164384069068,7.58698901219138,0.1471753718776876,241576898.15481943
GoM,1990,Spring,31,9504.000000000033,33.28660761110708,27,3,119,0.5645402084794985,0.15332131881452135,2.208808307400755e-4,18.64397524506851,Gulf of Maine,6.372984212051113,6.624192595080466,-0.25120838302935233,241576898.15481943
GoM,1991,Fall,34,19524.999999999916,35.559554828821376,28,2,114,0.47030065383663766,0.17806701804411088,4.477530764288502e-5,18.71017567784214,Gulf of Maine,8.12404577723205,7.58698901219138,0.5370567650406697,290293345.4866287
GoM,1991,Spring,34,7928,26.10481496367993,19,4,131,0.3861888630381091,0.0485582886049207,5.030669608807974e-4,21.996024940908583,Gulf of Maine,6.79491532910327,6.624192595080466,0.1707227340228039,290293345.4866287
GoM,1992,Fall,33,21903,33.22343971145505,26,3,115,0.44956535073722953,0.1543045279990456,8.6632534929304e-5,14.133561892865409,Gulf of Maine,6.609110535969612,7.58698901219138,-0.9778784762217684,304655559.8866239
GoM,1992,Spring,34,21528,24.64994425863991,18,5,139,0.26296774628932545,0.04015999657627778,7.098109415556149e-4,27.719909783136313,Gulf of Maine,5.654052596467333,6.624192595080466,-0.9701399986131324,304655559.8866239
GoM,1993,Fall,35,18503.99999999993,25.445017513525823,23,2,118,0.2439137273142191,0.10303683828861354,4.477530764288502e-5,18.580530273685422,Gulf of Maine,7.736252007304145,7.58698901219138,0.14926299511276486,272981481.1330265
GoM,1993,Spring,34,13238,30.41411089288412,26,3,129,0.40742220029196496,0.14330869798114673,2.103228749702038e-4,22.057261001118277,Gulf of Maine,6.229581513295915,6.624192595080466,-0.39461108178455095,272981481.1330265
GoM,1994,Fall,36,20240,33.23162055335968,26,3,112,0.4283388378277389,0.14266538161688916,9.922006857520468e-5,15.783595977741443,Gulf of Maine,8.317051427349694,7.58698901219138,0.7300624151583142,226413342.28790623
GoM,1994,Spring,34,13194.999999999944,33.19757950086079,24,4,111,0.4229519783794686,0.11568723145286933,3.857854553894314e-4,13.925032700438692,Gulf of Maine,7.425330807684799,6.624192595080466,0.8011382126043332,226413342.28790623
GoM,1995,Fall,35,43229,23.171088852390756,23,3,126,0.19520593207080256,0.08994576091367032,1.548757726287886e-4,18.883113704273413,Gulf of Maine,8.150950327290795,7.58698901219138,0.5639613150994149,271738806.9395939
GoM,1995,Spring,34,16575,24.83843137254902,17,4,126,0.2682140334377187,0.0338688178097843,5.327770689848076e-4,20.52460487861279,Gulf of Maine,7.389617916418949,6.624192595080466,0.7654253213384834,271738806.9395939
GoM,1996,Fall,37,20532,27.772209234365867,24,4,104,0.2955184149368969,0.1441710443713423,2.490955667996384e-4,20.44564467744209,Gulf of Maine,7.819386573418667,7.58698901219138,0.2323975612272866,272889403.6635198
GoM,1996,Spring,34,10843,33.631375080697225,26,4,112,0.4631378208955166,0.15043256303489802,3.857854553894314e-4,10.292746001748156,Gulf of Maine,7.400760248599899,6.624192595080466,0.7765676535194332,272889403.6635198
GoM,1997,Fall,36,20770,31.60712566201252,26,3,125,0.42897206791176146,0.17266816610430524,2.65048474310724e-4,19.582899017593824,Gulf of Maine,7.861258130887075,7.58698901219138,0.2742691186956945,273377608.7727549
GoM,1997,Spring,33,37041,22.692340919521612,20,4,108,0.21163659401430657,0.12204418978947676,3.857854553894314e-4,12.80493743600996,Gulf of Maine,7.240308309389812,6.624192595080466,0.6161157143093465,273377608.7727549
GoM,1998,Fall,34,40113,24.666217934335503,22,3,97,0.19857557988209215,0.07896059071220805,1.548757726287886e-4,8.493027000950688,Gulf of Maine,6.672216577671119,7.58698901219138,-0.9147724345202616,194628603.59426332
GoM,1998,Spring,33,29700,24.22097643097643,16,5,124,0.23644528249145888,0.02765312270838008,0.00106241829327627,19.54371516264706,Gulf of Maine,6.423215838711141,6.624192595080466,-0.20097675636932433,194628603.59426332
GoM,1999,Fall,38,41913,27.008660797365973,24,3,111,0.31474709313230803,0.128984673996502,1.548757726287886e-4,11.966000243735182,Gulf of Maine,8.253344055637786,7.58698901219138,0.6663550434464058,225252583.668383
GoM,1999,Spring,33,15141,26.71111551416683,23,5,154,0.28678555872102596,0.11622312477661004,0.00103175219881585,48.00182030099808,Gulf of Maine,6.599113874358119,6.624192595080466,-0.0250787207223464,225252583.668383
GoM,2000,Fall,38,32532,30.85414361244313,25,3,113,0.3835882445343331,0.1543045279990456,3.735691319226485e-4,31.772885473809517,Gulf of Maine,7.9370715783503405,7.58698901219138,0.35008256615896016,205750278.2100087
GoM,2000,Spring,34,35635,24.49499087975305,23,5,126,0.22705550861006812,0.1010375717457236,0.00105474702746094,13.438939281776207,Gulf of Maine,7.30425751625657,6.624192595080466,0.6800649211761041,205750278.2100087
GoM,2001,Fall,36,25041,32.862066211413286,26,3,127,0.46437894248467226,0.19097156624409692,1.548757726287886e-4,26.40608512200332,Gulf of Maine,7.56373240841592,7.58698901219138,-0.02325660377546068,181124048.71463323
GoM,2001,Spring,33,28111,25.869054818398492,23,4,115,0.24690438981266333,0.09048740745143002,1.8405706707982924e-4,15.518599496698917,Gulf of Maine,7.049815657765618,6.624192595080466,0.425623062685152,181124048.71463323
GoM,2002,Fall,38,42122,29.907839133944258,25,3,129,0.3881167282616899,0.1543045279990456,1.548757726287886e-4,17.613640943211124,Gulf of Maine,8.212129466998597,7.58698901219138,0.6251404548072168,196558376.5403216
GoM,2002,Spring,34,27869,28.81563744662528,25,4,133,0.3623993517764552,0.19097156624409692,2.5920749220636704e-4,18.359964200199705,Gulf of Maine,7.203254483667647,6.624192595080466,0.579061888587181,196558376.5403216
GoM,2003,Fall,34,41269,26.34015847246117,25,3,126,0.3083345759977117,0.17266816610430524,2.65048474310724e-4,22.809668372734308,Gulf of Maine,7.397220331953322,7.58698901219138,-0.1897686802380587,197558212.31080037
GoM,2003,Spring,34,20554.999999999894,24.190750986864767,20,4,132,0.3001970427429782,0.08385075640632667,3.857854553894314e-4,19.06532877386568,Gulf of Maine,6.5662483052967575,6.624192595080466,-0.05794428978370813,197558212.31080037
GoM,2004,Fall,37,21304,33.01257979722118,27,4,128,0.502870896500508,0.21886793904854343,4.7217231338636577e-4,18.09269299746476,Gulf of Maine,6.581052144991661,7.58698901219138,-1.0059368671997193,190476392.43012396
GoM,2004,Spring,32,24940,23.859302325581396,22,6,124,0.253969061489721,0.10183548224974452,0.00103175219881585,23.648223301837245,Gulf of Maine,6.002001214808151,6.624192595080466,-0.6221913802723149,190476392.43012396
GoM,2005,Fall,38,22920,38.34323734729494,28,4,129,0.674809591781071,0.31919374289160257,2.490955667996384e-4,24.550826962877224,Gulf of Maine,7.419403331305067,7.58698901219138,-0.16758568088631343,185089071.23765096
GoM,2005,Spring,30,14120,27.104957507082155,26,4,122,0.3779875348333198,0.21886793904854343,5.327770689848076e-4,21.245614983651603,Gulf of Maine,6.0363671868446565,6.624192595080466,-0.5878254082358092,185089071.23765096
GoM,2006,Fall,39,37958,37.255413878497286,26,3,127,0.6323299300879399,0.21886793904854343,1.548757726287886e-4,22.24849588280608,Gulf of Maine,8.105191284696756,7.58698901219138,0.5182022725053761,181163926.431085
GoM,2006,Spring,33,11165,32.71070309001343,26,3,113,0.5074834315552347,0.18034718409189693,2.103228749702038e-4,17.641156647788478,Gulf of Maine,7.187817332339621,6.624192595080466,0.563624737259155,181163926.431085
GoM,2007,Fall,38,31730,34.75884021430823,25,3,140,0.5382539560958014,0.21695426763214803,1.548757726287886e-4,65.57722219030396,Gulf of Maine,6.947087851781201,7.58698901219138,-0.6399011604101794,152483849.78888476
GoM,2007,Spring,35,21227,26.26607622367739,23,3,110,0.32527118790640513,0.14269184292893547,2.103228749702038e-4,12.378864562313783,Gulf of Maine,6.716049679533998,6.624192595080466,0.09185708445353225,152483849.78888476
GoM,2008,Fall,37,32149,32.11944383962176,26,4,130,0.4626740966934554,0.21886793904854343,3.3433487961593184e-4,20.097599973746103,Gulf of Maine,6.992881130390625,7.58698901219138,-0.5941078818007552,168038134.65043786
GoM,2008,Spring,35,18597,30.10501693821584,27,3,133,0.4189302648553562,0.2494468512681148,2.208808307400755e-4,16.05692619618659,Gulf of Maine,6.488449307654655,6.624192595080466,-0.13574328742581088,168038134.65043786
GoM,2009,Fall,35,39335.0000000008,26.670396587101248,20,5,125,0.33931214687495287,0.08708200340398124,5.086850416679955e-4,14.91909176913304,Gulf of Maine,7.145660459220375,7.58698901219138,-0.44132855297100537,154248031.37979662
GoM,2009,Spring,34,30362.000000000015,21.863568030624048,19,5,107,0.18549706180764855,0.06394485016938731,0.00118577382005577,14.607000991116513,Gulf of Maine,6.613410577861017,6.624192595080466,-0.01078201721944882,154248031.37979662
GoM,2010,Fall,35,43464.00000000071,25.778845464339465,23,5,128,0.26362212828100434,0.09838895402854708,5.086850416679955e-4,23.380390768237135,Gulf of Maine,8.218822613533348,7.58698901219138,0.6318336013419676,112599140.0015282
GoM,2010,Spring,35,45025.00000000125,20.70175129668829,15,4,132,0.17984569828091568,0.02336728250635928,7.780746034195162e-4,23.03005547236798,Gulf of Maine,7.023003588099646,6.624192595080466,0.3988109930191808,112599140.0015282
GoM,2011,Fall,35,48244.00000000086,25.927107708272,23,4,125,0.2569312819039019,0.10708755232631532,2.490955667996384e-4,14.155904857313176,Gulf of Maine,8.355227882317223,7.58698901219138,0.7682388701258427,118358962.9938558
GoM,2011,Spring,34,31012.99999999992,24.89555622516028,23,4,127,0.25147687672701785,0.1006306105279956,5.327770689848076e-4,13.79325176343917,Gulf of Maine,8.042593561590552,6.624192595080466,1.4184009665100863,118358962.9938558
GoM,2012,Fall,42,74733.99999999799,31.416419525352715,24,2,141,0.4309252751625224,0.11491417475396686,1.830452139612061e-4,81.95310927881202,Gulf of Maine,8.819582334309011,7.58698901219138,1.2325933221176308,110814838.17403404
GoM,2012,Spring,34,56069.00000000085,21.868683722125244,18,4,124,0.16180600650844043,0.05971125386289354,3.097643537660559e-4,13.9854584715702,Gulf of Maine,8.106801153402076,6.624192595080466,1.4826085583216102,110814838.17403404
GoM,2013,Fall,38,59775.000000001,30.78279685170513,24,3,125,0.3538996104713422,0.12156497106349866,2.490955667996384e-4,13.091013361041224,Gulf of Maine,9.37665897647547,7.58698901219138,1.78966996428409,102686167.12530608
GoM,2013,Spring,36,41418.00000000002,24.762674929012423,21,5,135,0.21198500952610336,0.08830011165388614,5.640109368579932e-4,16.865566245604448,Gulf of Maine,7.555670244691998,6.624192595080466,0.9314776496115328,102686167.12530608
GoM,2014,Fall,39,64223.00000000061,27.76094196873463,25,3,129,0.27457680017846625,0.1372870393298193,3.735691319226485e-4,18.191566304463628,Gulf of Maine,8.78756664911225,7.58698901219138,1.2005776369208698,116541855.67046586
GoM,2014,Spring,34,38644.00000000061,23.43777508372894,22,5,133,0.19079637140835967,0.095361675965752,0.00103175219881585,16.05692619618659,Gulf of Maine,7.939860243246497,6.624192595080466,1.3156676481660314,116541855.67046586
GoM,2015,Fall,39,60408.00000000044,27.813243775200103,26,4,145,0.28447249604693825,0.17421041768131382,3.735691319226485e-4,40.30483076300706,Gulf of Maine,8.742421874766421,7.58698901219138,1.155432862575041,105581919.60204768
GoM,2015,Spring,35,54495.00000000059,27.04317247811893,27,5,129,0.26553079668027757,0.18974831501188116,5.981079808461115e-4,26.908737554297176,Gulf of Maine,7.929472815926759,6.624192595080466,1.305280220846293,105581919.60204768
GoM,2016,Fall,40,93750.99999999844,35.62770738817548,27,4,122,0.4583966081421332,0.19242864248150457,3.735691319226485e-4,47.170368768191544,Gulf of Maine,9.428459485066982,7.58698901219138,1.841470472875602,110715695.63481437
GoM,2016,Spring,35,60547.00000000092,31.92526566198834,27,5,117,0.3989804309575113,0.21385239919152485,0.00143799614035158,14.607000991116513,Gulf of Maine,8.218121541706006,6.624192595080466,1.5939289466255406,110715695.63481437
GoM,2017,Fall,38,52860.00000000086,35.801795508411615,27,4,127,0.4764545517241751,0.17806701804411088,5.086850416679955e-4,13.79325176343917,Gulf of Maine,8.982953993433524,7.58698901219138,1.3959649812421435,116291845.0667924
GoM,2017,Spring,36,39526.00000000056,27.512735948089816,25,5,131,0.28133902138265354,0.15332131881452135,0.00106241829327627,19.683634697956528,Gulf of Maine,7.897124749349599,6.624192595080466,1.2729321542691334,116291845.0667924
GoM,2018,Fall,36,27007.000000000076,29.44519981134733,26,3,134,0.3581509397562525,0.16051716698184074,2.799258889858744e-4,16.457788619329474,Gulf of Maine,8.846908351331033,7.58698901219138,1.2599193391396524,105156065.04387788
GoM,2018,Spring,34,18247.000000000055,24.36278268572709,23,6,133,0.233400553610292,0.08385075640632667,0.00171924054158942,29.7320842810842,Gulf of Maine,8.389193560520164,6.624192595080466,1.7650009654396983,105156065.04387788
GoM,2019,Fall,38,30308.999999999705,29.654837524548057,27,4,126,0.3191160328128588,0.17266816610430524,3.735691319226485e-4,16.21564121384762,Gulf of Maine,9.64186174874866,7.58698901219138,2.0548727365572796,73262855.40843308
GoM,2019,Spring,35,27366.99999999997,26.231868074160992,23,4,137,0.2636603454624082,0.09893445762304824,7.035529732182147e-4,21.245614983651603,Gulf of Maine,8.219224170845225,6.624192595080466,1.595031575764759,73262855.40843308
MAB,1970,Fall,29,18547.999999999985,16.057667924253543,15,2,153,0.06930169946665296,0.04071653145128563,4.477530764288502e-5,130.25060158949566,Mid-Atlantic Bight,13.839641797124068,14.421963910975771,-0.5823221138517045,8818.48
MAB,1970,Spring,38,26763.000000000055,16.094327694295558,12,5,103,0.10029920948830368,0.03196065124416903,5.981079808461115e-4,13.9854584715702,Mid-Atlantic Bight,8.150002995694127,8.445150233826018,-0.29514723813189114,8818.48
MAB,1971,Fall,38,26516.999999999996,13.759300581466809,13,1,135,0.04714887038532275,0.0266409111191197,2.4143388100739943e-5,14.337783605848822,Mid-Atlantic Bight,13.118718570138675,14.421963910975771,-1.3032453408370976,22569.97315861396
MAB,1971,Spring,35,30501.00000000001,18.22767130616464,12,2,104,0.17649547647731095,0.03203994465684719,1.0259749676006846e-4,15.408883914750907,Mid-Atlantic Bight,7.692081767598131,8.445150233826018,-0.7530684662278873,22569.97315861396
MAB,1972,Fall,33,11866.000000000016,14.894868766789148,12,2,136,0.10859662286250568,0.03441164288197898,4.477530764288502e-5,91.37990492248316,Mid-Atlantic Bight,13.83053682551337,14.421963910975771,-0.5914270854624029,143854.82892035495
MAB,1972,Spring,39,48687.00000000002,14.439084576830586,11,3,119,0.11102906537742235,0.02268319659584039,4.6920628302120575e-5,16.20460299681895,Mid-Atlantic Bight,8.373492366582349,8.445150233826018,-0.07165786724366896,143854.82892035495
MAB,1973,Fall,39,24185.000000000025,14.527213324717476,14,2,186,0.09138216302206648,0.03826113181607672,2.511243272327328e-5,235.3918558822897,Mid-Atlantic Bight,13.559520145780924,14.421963910975771,-0.8624437651948487,680625.1905651211
MAB,1973,Spring,38,67771.00000000033,27.4902697996969,24,2,109,0.28097338795233495,0.12072108489810798,2.511243272327328e-5,17.641156647788478,Mid-Atlantic Bight,8.165143340631099,8.445150233826018,-0.2800068931949191,680625.1905651211
MAB,1974,Fall,35,11172.999999999996,13.6257048241296,12,2,121,0.08681421290098204,0.03441164288197898,4.477530764288502e-5,92.04564777489536,Mid-Atlantic Bight,14.425368031024426,14.421963910975771,0.00340412004865342,128052.84771289292
MAB,1974,Spring,38,9349.000000000036,29.915088513939544,20,3,126,0.5720307451562152,0.0951188175303686,1.1958860989804572e-4,17.641156647788478,Mid-Atlantic Bight,9.757143502883975,8.445150233826018,1.3119932690579592,128052.84771289292
MAB,1975,Fall,35,11342.000000000007,21.310177317836253,20,2,186,0.2713519266585559,0.0797698664495653,2.511243272327328e-5,70.81917354896724,Mid-Atlantic Bight,13.871879704777836,14.421963910975771,-0.550084206197937,5093.993941957444
MAB,1975,Spring,33,13850.999999999987,20.502311346698576,16,3,105,0.1973240955426929,0.05790642108973199,1.0259749676006846e-4,17.641156647788478,Mid-Atlantic Bight,8.601184106033644,8.445150233826018,0.156033872207626,5093.993941957444
MAB,1976,Fall,38,27451.000000000007,13.471715989983082,12,1,226,0.11977286009218564,0.03778321612042515,5.976950917807663e-6,424.08795501862915,Mid-Atlantic Bight,12.960008870156072,14.421963910975771,-1.461955040819701,198862.7635020579
MAB,1976,Spring,38,17438.000000000047,18.44204850730226,11,2,120,0.1719344910109269,0.02268319659584039,7.986327065639552e-5,12.361947876980391,Mid-Atlantic Bight,9.84756949147888,8.445150233826018,1.402419257652863,198862.7635020579
MAB,1977,Fall,36,38796.00000000006,16.20556137925623,16,2,147,0.11797221331720224,0.04619423187702246,1.548757726287886e-4,85.4228077928724,Mid-Atlantic Bight,13.267140324765183,14.421963910975771,-1.1548235862105898,121519.85548226708
MAB,1977,Spring,38,19727.99999999993,21.436066150067777,18,3,116,0.17971772243148196,0.0991961591313162,1.0259749676006846e-4,23.621799138032433,Mid-Atlantic Bight,7.952035135242883,8.445150233826018,-0.49311509858313496,121519.85548226708
MAB,1978,Fall,29,9689.000000000016,14.79721861041343,13,2,130,0.06264050693352033,0.03441164288197898,1.548757726287886e-4,79.73133067709455,Mid-Atlantic Bight,14.265659562936031,14.421963910975771,-0.1563043480397397,61870304.43310472
MAB,1978,Spring,38,26601.00000000015,28.18393818894701,20,4,116,0.4045649816268653,0.0951188175303686,1.8405706707982924e-4,15.743477278568092,Mid-Atlantic Bight,8.9670390632392,8.445150233826018,0.5218888294131823,61870304.43310472
MAB,1979,Fall,37,42541.00000000015,12.524779053017046,11,3,180,0.06204136953674125,0.02668506948648196,1.548757726287886e-4,133.81237124601626,Mid-Atlantic Bight,13.272415983770813,14.421963910975771,-1.1495479272049618,29571722.680609576
MAB,1979,Spring,33,15105.999999999996,19.472640192568285,18,3,110,0.1512134237619374,0.08385075640632667,1.1958860989804572e-4,20.217479820055992,Mid-Atlantic Bight,8.119956387210783,8.445150233826018,-0.3251938466152353,29571722.680609576
MAB,1980,Fall,35,21971.99999999995,13.196033098662616,11,3,185,0.0467957773436999,0.02668506948648196,1.548757726287886e-4,48.31104352789958,Mid-Atlantic Bight,11.94383073284806,14.421963910975771,-2.478133178127713,40552651.13368314
MAB,1980,Spring,38,39665.00000000005,19.398269839339505,16,3,123,0.14910017985714857,0.03852736505147297,1.1958860989804572e-4,19.06532877386568,Mid-Atlantic Bight,7.125228766534548,8.445150233826018,-1.3199214672914703,40552651.13368314
MAB,1981,Fall,40,34727.99999999994,13.124840093001689,12,3,169,0.05239569050864408,0.02875908743843548,1.3068486344424823e-4,176.19298433818508,Mid-Atlantic Bight,12.52003527015004,14.421963910975771,-1.901928640825732,42214045.992978424
MAB,1981,Spring,37,22433.99999999997,25.640860613687913,14,4,113,0.41595548403618304,0.04154137689743497,2.960716094033669e-4,17.641156647788478,Mid-Atlantic Bight,7.529529646017222,8.445150233826018,-0.915620587808796,42214045.992978424
MAB,1982,Fall,36,11496.000000000002,15.606432039606544,13,2,158,0.13889557248860426,0.03441164288197898,4.835555390003871e-5,127.8901522731362,Mid-Atlantic Bight,14.19465429949109,14.421963910975771,-0.22730961148468332,28834238.95406694
MAB,1982,Spring,38,16377.999999999976,36.00314349469411,21,3,110,0.826958727703024,0.08803210388358908,1.0259749676006846e-4,16.674537933961187,Mid-Atlantic Bight,8.215907637735384,8.445150233826018,-0.2292425960906339,28834238.95406694
MAB,1983,Fall,36,32050.99999999997,12.693071682580593,11,2,195,0.05735241380751825,0.02668506948648196,5.4369690751071577e-5,157.95842363968757,Mid-Atlantic Bight,14.87771059770036,14.421963910975771,0.45574668672458785,29545042.486120556
MAB,1983,Spring,33,11681.000000000013,49.65036169132768,59,3,112,1.0340895272008794,0.8305557113750877,1.0259749676006846e-4,21.313600555300813,Mid-Atlantic Bight,9.083805835169064,8.445150233826018,0.6386556013430464,29545042.486120556
MAB,1984,Fall,36,26864,12.605084452970098,11,2,153,0.05401799886580307,0.02668506948648196,4.477530764288502e-5,76.08155550046739,Mid-Atlantic Bight,12.886608774212448,14.421963910975771,-1.5353551367633251,36133946.650253
MAB,1984,Spring,35,19891.00000000001,30.576562478783387,21,2,111,0.4195314849399316,0.08809069924374731,9.37943326539252e-5,13.9854584715702,Mid-Atlantic Bight,7.3520358453717956,8.445150233826018,-1.0931143884542225,36133946.650253
MAB,1985,Fall,41,43429.00000000005,13.231366335458029,12,2,136,0.0633389174163302,0.0276476887767671,4.477530764288502e-5,48.12451725524735,Mid-Atlantic Bight,15.090057952401937,14.421963910975771,0.6680940414261638,27006304.127942126
MAB,1985,Spring,35,28271,29.288387393442044,12,3,111,0.584629383824196,0.03203994465684719,1.0259749676006846e-4,9.828913975961326,Mid-Atlantic Bight,9.061416349988022,8.445150233826018,0.616266116162004,27006304.127942126
MAB,1986,Fall,34,19157,14.707803935898106,13,2,145,0.08316777762259886,0.03375540053108058,4.477530764288502e-5,110.9061908311642,Mid-Atlantic Bight,15.46742348194725,14.421963910975771,1.0454595709714771,28070688.975229505
MAB,1986,Spring,35,12943,30.09572742022715,21,3,111,0.35993959596293107,0.095361675965752,1.0259749676006846e-4,16.20460299681895,Mid-Atlantic Bight,9.3998678871878,8.445150233826018,0.9547176533617828,28070688.975229505
MAB,1987,Fall,28,16394,12.949798706843968,11,2,123,0.05412842700845043,0.02712609873433676,1.548757726287886e-4,67.44979604181162,Mid-Atlantic Bight,14.001507225396464,14.421963910975771,-0.4204566855793104,30011501.043750457
MAB,1987,Spring,35,24909,38.5683086434622,26,3,111,0.7206097944304903,0.1482571461419473,1.0259749676006846e-4,16.674537933961187,Mid-Atlantic Bight,8.232620639489586,8.445150233826018,-0.21252959433643248,30011501.043750457
MAB,1988,Fall,26,3651,15.536565324568612,14,1,174,0.19601070790432287,0.04071653145128569,2.4143388100739943e-5,110.9061908311642,Mid-Atlantic Bight,14.332391811750352,14.421963910975771,-0.08957209922541942,36493947.93785411
MAB,1988,Spring,34,23233,21.42977661085525,19,2,109,0.1956031844883711,0.074317105473498,2.511243272327328e-5,8.601003835872339,Mid-Atlantic Bight,8.164068876983753,8.445150233826018,-0.28108135684226454,36493947.93785411
MAB,1989,Fall,37,34124.99999999995,12.351996620484435,11.247019345302531,2,125,0.03473270096360952,0.02668506948648196,4.477530764288502e-5,15.337130942476907,Mid-Atlantic Bight,14.138351171902151,14.421963910975771,-0.28361273907361984,642117992.6992118
MAB,1989,Spring,36,15286.99999999997,47.11668045655553,38,5,109,1.027943956694502,0.34375348482642637,0.00113781612869345,9.801754015806418,Mid-Atlantic Bight,8.536482872546475,8.445150233826018,0.09133263872045738,642117992.6992118
MAB,1990,Fall,39,41575.00000000006,12.28993806752561,12,2,192,0.04930021649030025,0.03441164288197898,1.548757726287886e-4,106.34718175439193,Mid-Atlantic Bight,14.569145903308648,14.421963910975771,0.1471819923328752,559568060.4158727
MAB,1990,Spring,34,10333.00000000002,37.07046250583681,26,3,112,0.6976978810831396,0.0991961591313162,1.0259749676006846e-4,8.317678607482124,Mid-Atlantic Bight,10.036356863415024,8.445150233826018,1.5912066295890064,559568060.4158727
MAB,1991,Fall,34,14642.000000000036,13.3520701036567,11,2,180,0.0791397263629518,0.02668506948648196,1.548757726287886e-4,117.98705720776556,Mid-Atlantic Bight,14.758734472004528,14.421963910975771,0.3367705610287537,693316088.2552449
MAB,1991,Spring,34,17273.999999999887,25.598408174522586,20,3,124,0.30229378024673415,0.074317105473498,1.0259749676006846e-4,15.743477278568092,Mid-Atlantic Bight,9.594008435015956,8.445150233826018,1.1488582011899382,693316088.2552449
MAB,1992,Fall,30,21773,11.654664033435909,10,2,140,0.04961926341451935,0.02019752785005926,1.548757726287886e-4,99.7464762777667,Mid-Atlantic Bight,14.219765756882133,14.421963910975771,-0.20219815409364195,662119581.0722677
